scenario,flow_type,strategy_name,regime,metric,sample_count,mean,stddev,median,p05,p95,ci95_low,ci95_high
hand_chosen_flow,hand_chosen,avellaneda stoikov,high volatility,fill_rate_by_submitted_size,2,0.5157,0.0425678282274,0.5157,0.4856,0.5458,0.456704,0.574696
hand_chosen_flow,hand_chosen,avellaneda stoikov,high volatility,average_quote_lifetime,2,6.5655,0.344361002438,6.5655,6.322,6.809,6.08824,7.04276
hand_chosen_flow,hand_chosen,avellaneda stoikov,high volatility,average_initial_queue_ahead,2,57.635,17.6762553161,57.635,45.136,70.134,33.13696,82.13304
hand_chosen_flow,hand_chosen,avellaneda stoikov,high volatility,percent_quotes_submitted_at_best,2,0.888,0.0565685424949,0.888,0.848,0.928,0.8096,0.9664
hand_chosen_flow,hand_chosen,avellaneda stoikov,high volatility,external_execution_events_count,2,1231,25.4558441227,1231,1213,1249,1195.72,1266.28
hand_chosen_flow,hand_chosen,avellaneda stoikov,high volatility,maker_eligible_execution_events,2,561.5,62.9325035256,561.5,517,606,474.28,648.72
hand_chosen_flow,hand_chosen,avellaneda stoikov,high volatility,maker_reached_by_execution_events,2,560,50.9116882454,560,524,596,489.44,630.56
hand_chosen_flow,hand_chosen,avellaneda stoikov,high volatility,maker_missed_due_to_queue_events,2,16.5,3.53553390593,16.5,14,19,11.6,21.4
hand_chosen_flow,hand_chosen,avellaneda stoikov,high volatility,maker_missed_due_to_quote_not_at_touched_price,2,654,28.2842712475,654,634,674,614.8,693.2
hand_chosen_flow,hand_chosen,avellaneda stoikov,low volatility,fill_rate_by_quote_count,2,0.751,0.00848528137424,0.751,0.745,0.757,0.73924,0.76276
hand_chosen_flow,hand_chosen,avellaneda stoikov,low volatility,fill_rate_by_submitted_size,2,0.73405,0.0120915259583,0.73405,0.7255,0.7426,0.717292,0.750808
hand_chosen_flow,hand_chosen,avellaneda stoikov,low volatility,average_quote_lifetime,2,5.097,0.17253405461,5.097,4.975,5.219,4.85788,5.33612
hand_chosen_flow,hand_chosen,avellaneda stoikov,low volatility,average_initial_queue_ahead,2,0,0,0,0,0,0,0
hand_chosen_flow,hand_chosen,avellaneda stoikov,low volatility,percent_quotes_submitted_at_best,2,1,0,1,1,1,1,1
hand_chosen_flow,hand_chosen,avellaneda stoikov,low volatility,external_execution_events_count,2,1293,14.1421356237,1293,1283,1303,1273.4,1312.6
hand_chosen_flow,hand_chosen,avellaneda stoikov,low volatility,maker_eligible_execution_events,2,789.5,12.0208152802,789.5,781,798,772.84,806.16
hand_chosen_flow,hand_chosen,avellaneda stoikov,low volatility,maker_reached_by_execution_events,2,789.5,12.0208152802,789.5,781,798,772.84,806.16
